Store ID,Paul Secret pcs sold,Calvin Smart pcs sold,year,Paul Secret marketing spend,Calvin Smart marketing spend
4655,1718,4894,5,100000,1000000
4656,1703,4918,5,100000,1000000
4657,1567,5491,5,100000,1000000
4658,1605,5351,5,100000,1000000
4659,1189,4975,5,100000,1000000
4660,1350,4686,5,100000,1000000
4661,1267,4843,5,100000,1000000
4662,1583,5005,5,100000,1000000
4663,1638,4652,5,100000,1000000
4664,1467,4983,5,100000,1000000
4665,1603,5332,5,100000,1000000
4666,1519,4787,5,100000,1000000
4667,1636,4663,5,100000,1000000
4668,1444,5183,5,100000,1000000
4669,1523,5267,5,100000,1000000
4670,1435,4701,5,100000,1000000
4671,1415,4880,5,100000,1000000
4672,1460,5156,5,100000,1000000
4673,1708,5433,5,100000,1000000
4674,1479,4561,5,100000,1000000
4675,1457,5121,5,100000,1000000
4676,1602,5102,5,100000,1000000
4677,1567,5305,5,100000,1000000
4678,1525,5591,5,100000,1000000
4679,1379,4964,5,100000,1000000
4680,1451,5109,5,100000,1000000
4681,1397,5228,5,100000,1000000
4682,1549,4803,5,100000,1000000
4683,1527,4933,5,100000,1000000
4684,1558,5545,5,100000,1000000
4685,1270,4464,5,100000,1000000
4686,1751,5038,5,100000,1000000
4687,1582,5507,5,100000,1000000
4688,1365,4595,5,100000,1000000
4689,1311,4705,5,100000,1000000
4690,1444,5330,5,100000,1000000
4691,1536,5316,5,100000,1000000
4692,1361,5376,5,100000,1000000
4693,1424,4965,5,100000,1000000
4694,1672,5205,5,100000,1000000
4695,1280,5149,5,100000,1000000
4696,1464,5742,5,100000,1000000
4697,1395,4707,5,100000,1000000
4698,1538,5159,5,100000,1000000
4699,1526,4826,5,100000,1000000
4700,1305,4939,5,100000,1000000
4701,1417,5278,5,100000,1000000
4702,1374,4797,5,100000,1000000
4703,1566,5025,5,100000,1000000
4704,1479,5064,5,100000,1000000
4705,1641,5262,5,100000,1000000
4706,1535,5099,5,100000,1000000
4707,1499,4866,5,100000,1000000
4708,1477,5167,5,100000,1000000
4709,1683,5851,5,100000,1000000
4710,1424,4599,5,100000,1000000
4711,1609,4995,5,100000,1000000
4712,1465,4888,5,100000,1000000
4713,1751,5078,5,100000,1000000
4714,1434,5075,5,100000,1000000
4715,1284,4872,5,100000,1000000
4716,1403,5444,5,100000,1000000
4717,1584,4842,5,100000,1000000
4718,1358,4346,5,100000,1000000
4719,1392,4936,5,100000,1000000
4720,1249,4604,5,100000,1000000
4721,1474,5237,5,100000,1000000
4722,1210,4326,5,100000,1000000
4723,1521,5079,5,100000,1000000
4724,1636,5532,5,100000,1000000
4725,1387,4728,5,100000,1000000
4726,1470,4744,5,100000,1000000
4727,1363,4886,5,100000,1000000
4728,1543,5083,5,100000,1000000
4729,1540,5077,5,100000,1000000
4730,1495,5364,5,100000,1000000
4731,1719,5202,5,100000,1000000
4732,1531,5095,5,100000,1000000
4733,1511,4986,5,100000,1000000
4734,1553,4984,5,100000,1000000
4735,1535,5622,5,100000,1000000
4736,1613,5233,5,100000,1000000
4737,1718,5186,5,100000,1000000
4738,1408,4791,5,100000,1000000
4739,1493,4650,5,100000,1000000
4740,1342,4964,5,100000,1000000
4741,1505,4908,5,100000,1000000
4742,1191,4807,5,100000,1000000
4743,1458,5284,5,100000,1000000
4744,1620,5435,5,100000,1000000
4745,1483,5330,5,100000,1000000
4746,1475,5174,5,100000,1000000
4747,1404,4870,5,100000,1000000
4748,1699,5410,5,100000,1000000
4749,1477,4807,5,100000,1000000
4750,1431,4657,5,100000,1000000
4751,1345,4677,5,100000,1000000
4752,1464,4972,5,100000,1000000
4753,1469,5158,5,100000,1000000
4754,1544,4701,5,100000,1000000
4755,1369,5083,5,100000,1000000
4756,1581,5197,5,100000,1000000
4757,1473,5212,5,100000,1000000
4758,1661,5659,5,100000,1000000
4759,1484,5015,5,100000,1000000
4760,1285,5011,5,100000,1000000
4761,1433,4776,5,100000,1000000
4762,1485,5143,5,100000,1000000
4763,1373,4585,5,100000,1000000
4764,1579,5590,5,100000,1000000
4765,1487,5321,5,100000,1000000
4766,1592,5184,5,100000,1000000
4767,1485,5325,5,100000,1000000
4768,1545,5147,5,100000,1000000
4769,1458,5028,5,100000,1000000
4770,1517,5502,5,100000,1000000
4771,1464,4720,5,100000,1000000
4772,1604,4835,5,100000,1000000
4773,1452,5132,5,100000,1000000
4774,1523,5162,5,100000,1000000
4775,1655,5276,5,100000,1000000
4776,1306,4966,5,100000,1000000
4777,1456,5253,5,100000,1000000
4778,1590,5054,5,100000,1000000
4779,1473,5079,5,100000,1000000
4780,1553,5165,5,100000,1000000
4781,1418,4925,5,100000,1000000
4782,1664,5325,5,100000,1000000
4783,1603,4736,5,100000,1000000
4784,1495,4956,5,100000,1000000
4785,1360,4969,5,100000,1000000
4786,1371,4997,5,100000,1000000
4787,1704,5146,5,100000,1000000
4788,1268,4845,5,100000,1000000
4789,1514,5173,5,100000,1000000
4790,1475,4521,5,100000,1000000
4791,1636,4890,5,100000,1000000
4792,1548,4880,5,100000,1000000
4793,1422,5028,5,100000,1000000
4794,1432,4903,5,100000,1000000
4795,1557,5372,5,100000,1000000
4796,1502,4835,5,100000,1000000
4797,1731,5192,5,100000,1000000
4798,1372,4789,5,100000,1000000
4799,1646,4859,5,100000,1000000
4800,1375,4554,5,100000,1000000
4801,1383,4950,5,100000,1000000
4802,1428,4857,5,100000,1000000
4803,1394,4443,5,100000,1000000
4804,1254,5070,5,100000,1000000
4805,1651,5384,5,100000,1000000
4806,1613,5158,5,100000,1000000
4807,1815,5324,5,100000,1000000
4808,1541,5081,5,100000,1000000
4809,1480,4995,5,100000,1000000
4810,1728,5377,5,100000,1000000
4811,1492,5032,5,100000,1000000
4812,1474,5301,5,100000,1000000
4813,1571,5022,5,100000,1000000
4814,1379,4685,5,100000,1000000
4815,1430,4548,5,100000,1000000
4816,1385,5169,5,100000,1000000
4817,1428,4546,5,100000,1000000
4818,1646,5334,5,100000,1000000
4819,1284,4305,5,100000,1000000
4820,1707,5349,5,100000,1000000
4821,1481,4926,5,100000,1000000
4822,1607,5011,5,100000,1000000
4823,1509,4659,5,100000,1000000
4824,1489,5173,5,100000,1000000
4825,1318,5184,5,100000,1000000
4826,1477,4937,5,100000,1000000
4827,1488,5529,5,100000,1000000
4828,1504,5151,5,100000,1000000
4829,1676,5585,5,100000,1000000
4830,1476,5067,5,100000,1000000
4831,1655,5546,5,100000,1000000
4832,1580,4985,5,100000,1000000
4833,1238,5138,5,100000,1000000
4834,1469,5204,5,100000,1000000
4835,1446,5306,5,100000,1000000
4836,1574,5154,5,100000,1000000
4837,1554,5285,5,100000,1000000
4838,1368,5218,5,100000,1000000
4839,1454,4851,5,100000,1000000
4840,1367,5079,5,100000,1000000
4841,1630,5255,5,100000,1000000
4842,1696,5515,5,100000,1000000
4843,1320,4468,5,100000,1000000
4844,1612,5501,5,100000,1000000
4845,1492,5459,5,100000,1000000
4846,1462,5339,5,100000,1000000
4847,1358,4377,5,100000,1000000
4848,1559,5135,5,100000,1000000
4849,1846,4749,5,100000,1000000
4850,1541,5254,5,100000,1000000
4851,1500,5119,5,100000,1000000
4852,1354,4908,5,100000,1000000
4853,1293,4419,5,100000,1000000
4854,1510,4440,5,100000,1000000
4855,1454,4994,5,100000,1000000
4856,1621,5143,5,100000,1000000
4857,1565,4877,5,100000,1000000
4858,1480,4840,5,100000,1000000
4859,1474,5115,5,100000,1000000
4860,1451,5588,5,100000,1000000
4861,1523,5249,5,100000,1000000
4862,1666,5630,5,100000,1000000
4863,1646,4761,5,100000,1000000
4864,1574,5212,5,100000,1000000
4865,1550,5148,5,100000,1000000
4866,1325,4629,5,100000,1000000
4867,1659,5153,5,100000,1000000
4868,1640,4810,5,100000,1000000
4869,1490,4571,5,100000,1000000
4870,1473,4539,5,100000,1000000
4871,1499,5474,5,100000,1000000
4872,1482,5027,5,100000,1000000
4873,1540,5102,5,100000,1000000
4874,1311,4674,5,100000,1000000
4875,1435,5114,5,100000,1000000
4876,1315,4691,5,100000,1000000
4877,1337,4675,5,100000,1000000
4878,1348,5178,5,100000,1000000
4879,1491,5075,5,100000,1000000
4880,1560,5372,5,100000,1000000
4881,1590,5045,5,100000,1000000
4882,1249,4547,5,100000,1000000
4883,1354,5023,5,100000,1000000
4884,1635,5495,5,100000,1000000
4885,1556,5021,5,100000,1000000
4886,1532,5173,5,100000,1000000
4887,1592,4872,5,100000,1000000
4888,1530,4771,5,100000,1000000
4889,1720,5492,5,100000,1000000
4890,1827,5019,5,100000,1000000
4891,1455,5037,5,100000,1000000
4892,1384,4667,5,100000,1000000
4893,1667,4850,5,100000,1000000
4894,1667,5203,5,100000,1000000
4895,1760,5525,5,100000,1000000
4896,1431,5103,5,100000,1000000
4897,1612,5157,5,100000,1000000
4898,1631,4833,5,100000,1000000
4899,1403,4775,5,100000,1000000
4900,1665,5626,5,100000,1000000
4901,1553,4559,5,100000,1000000
4902,1331,5197,5,100000,1000000
4903,1707,4773,5,100000,1000000
4904,1436,4869,5,100000,1000000
4905,1450,4765,5,100000,1000000
4906,1455,5238,5,100000,1000000
4907,1487,5081,5,100000,1000000
4908,1773,5671,5,100000,1000000
4909,1594,5428,5,100000,1000000
4910,1356,4771,5,100000,1000000
4911,1268,4756,5,100000,1000000
4912,1410,5282,5,100000,1000000
4913,1483,4942,5,100000,1000000
4914,1596,5107,5,100000,1000000
4915,1307,5197,5,100000,1000000
4916,1356,5027,5,100000,1000000
4917,1461,4850,5,100000,1000000
4918,1431,4906,5,100000,1000000
4919,1307,5130,5,100000,1000000
4920,1531,5239,5,100000,1000000
4921,1358,4790,5,100000,1000000
4922,1435,5118,5,100000,1000000
4923,1654,5490,5,100000,1000000
4924,1517,5161,5,100000,1000000
4925,1507,4934,5,100000,1000000
4926,1323,4520,5,100000,1000000
4927,1553,4899,5,100000,1000000
4928,1504,5048,5,100000,1000000
4929,1459,4585,5,100000,1000000
4930,1479,5256,5,100000,1000000
4931,1580,5765,5,100000,1000000
4932,1458,5066,5,100000,1000000
4933,1527,4651,5,100000,1000000
4934,1501,4924,5,100000,1000000
4935,1484,5310,5,100000,1000000
4936,1571,5183,5,100000,1000000
4937,1380,4930,5,100000,1000000
4938,1313,4380,5,100000,1000000
4939,1373,4762,5,100000,1000000
4940,1614,5268,5,100000,1000000
4941,1471,5116,5,100000,1000000
4942,1495,5172,5,100000,1000000
4943,1454,4975,5,100000,1000000
4944,1442,4880,5,100000,1000000
4945,1341,4725,5,100000,1000000
4946,1242,4799,5,100000,1000000
4947,1545,5429,5,100000,1000000
4948,1696,5508,5,100000,1000000
4949,1286,4552,5,100000,1000000
4950,1401,5627,5,100000,1000000
4951,1470,5184,5,100000,1000000
4952,1584,4739,5,100000,1000000
4953,1554,5858,5,100000,1000000
4954,1402,4728,5,100000,1000000
4955,1403,4980,5,100000,1000000
4956,1524,4799,5,100000,1000000
4957,1660,5239,5,100000,1000000
4958,1314,4539,5,100000,1000000
4959,1841,5207,5,100000,1000000
4960,1421,5276,5,100000,1000000
4961,1194,4605,5,100000,1000000
4962,1424,4694,5,100000,1000000
4963,1534,5271,5,100000,1000000
4964,1598,5213,5,100000,1000000
4965,1443,4743,5,100000,1000000
4966,1450,4909,5,100000,1000000
4967,1531,5113,5,100000,1000000
4968,1562,5176,5,100000,1000000
4969,1595,5581,5,100000,1000000
4970,1404,4985,5,100000,1000000
4971,1509,5126,5,100000,1000000
4972,1519,5281,5,100000,1000000
4973,1542,4980,5,100000,1000000
4974,1650,5136,5,100000,1000000
4975,1470,5224,5,100000,1000000
4976,1741,5159,5,100000,1000000
4977,1355,5233,5,100000,1000000
4978,1751,5080,5,100000,1000000
4979,1594,5388,5,100000,1000000
4980,1472,4665,5,100000,1000000
4981,1478,4845,5,100000,1000000
4982,1584,5160,5,100000,1000000
4983,1541,5111,5,100000,1000000
4984,1502,5164,5,100000,1000000
4985,1510,4891,5,100000,1000000
4986,1632,4766,5,100000,1000000
4987,1717,5157,5,100000,1000000
4988,1456,4945,5,100000,1000000
4989,1388,5146,5,100000,1000000
4990,1602,5020,5,100000,1000000
4991,1686,4998,5,100000,1000000
4992,1269,5135,5,100000,1000000
4993,1549,4841,5,100000,1000000
4994,1387,4310,5,100000,1000000
4995,1673,5218,5,100000,1000000
4996,1604,4443,5,100000,1000000
4997,1323,4970,5,100000,1000000
4998,1455,5221,5,100000,1000000
4999,1414,5109,5,100000,1000000
5000,1374,4728,5,100000,1000000
5001,1528,4722,5,100000,1000000
5002,1495,5360,5,100000,1000000
5003,1329,4885,5,100000,1000000
5004,1229,5006,5,100000,1000000
5005,1498,4890,5,100000,1000000
5006,1652,4510,5,100000,1000000
5007,1536,4973,5,100000,1000000
5008,1476,5162,5,100000,1000000
5009,1446,4716,5,100000,1000000
5010,1227,4794,5,100000,1000000
5011,1195,4574,5,100000,1000000
5012,1548,4976,5,100000,1000000
5013,1430,4557,5,100000,1000000
5014,1487,5032,5,100000,1000000
5015,1454,4594,5,100000,1000000
5016,1648,5045,5,100000,1000000
5017,1568,4802,5,100000,1000000
5018,1545,4863,5,100000,1000000
5019,1499,4883,5,100000,1000000
5020,1457,4558,5,100000,1000000
5021,1387,4704,5,100000,1000000
5022,1639,5215,5,100000,1000000
5023,1649,5243,5,100000,1000000
5024,1395,4888,5,100000,1000000
5025,1309,4282,5,100000,1000000
5026,1595,5128,5,100000,1000000
5027,1426,5024,5,100000,1000000
5028,1530,5095,5,100000,1000000
5029,1491,4857,5,100000,1000000
5030,1455,4759,5,100000,1000000
5031,1475,4495,5,100000,1000000
5032,1472,4235,5,100000,1000000
5033,1736,5031,5,100000,1000000
5034,1323,4646,5,100000,1000000
5035,1320,4804,5,100000,1000000
5036,1245,4710,5,100000,1000000
5037,1564,4722,5,100000,1000000
5038,1652,5383,5,100000,1000000
5039,1492,4861,5,100000,1000000
5040,1628,5368,5,100000,1000000
5041,1559,5180,5,100000,1000000
5042,1094,4558,5,100000,1000000
5043,1567,4669,5,100000,1000000
5044,1545,5431,5,100000,1000000
5045,1540,5087,5,100000,1000000
5046,1337,4927,5,100000,1000000
5047,1369,4845,5,100000,1000000
5048,1588,4816,5,100000,1000000
5049,1555,4988,5,100000,1000000
5050,1436,4870,5,100000,1000000
5051,1430,4892,5,100000,1000000
5052,1596,5214,5,100000,1000000
5053,1444,4666,5,100000,1000000
5054,1491,4467,5,100000,1000000
5055,1591,5115,5,100000,1000000
5056,1443,4588,5,100000,1000000
5057,1582,5113,5,100000,1000000
5058,1489,5155,5,100000,1000000
5059,1582,5034,5,100000,1000000
5060,1471,4801,5,100000,1000000
5061,1554,5353,5,100000,1000000
5062,1627,5370,5,100000,1000000
5063,1479,4923,5,100000,1000000
5064,1349,4529,5,100000,1000000
5065,1530,4689,5,100000,1000000
5066,1440,5216,5,100000,1000000
5067,1468,4545,5,100000,1000000
5068,1369,5333,5,100000,1000000
5069,1550,5627,5,100000,1000000
5070,1508,4542,5,100000,1000000
5071,1651,5542,5,100000,1000000
5072,1400,4887,5,100000,1000000
5073,1517,4919,5,100000,1000000
5074,1621,5203,5,100000,1000000
5075,1654,5201,5,100000,1000000
5076,1553,4894,5,100000,1000000
5077,1511,4793,5,100000,1000000
5078,1389,4819,5,100000,1000000
5079,1268,4873,5,100000,1000000
5080,1715,5670,5,100000,1000000
5081,1406,4760,5,100000,1000000
5082,1586,5170,5,100000,1000000
5083,1512,5335,5,100000,1000000
5084,1619,4989,5,100000,1000000
5085,1481,4412,5,100000,1000000
5086,1253,4634,5,100000,1000000
5087,1503,5052,5,100000,1000000
5088,1595,5412,5,100000,1000000
5089,1606,4863,5,100000,1000000
5090,1543,4798,5,100000,1000000
5091,1655,5927,5,100000,1000000
5092,1273,4333,5,100000,1000000
5093,1457,4885,5,100000,1000000
5094,1196,4855,5,100000,1000000
5095,1485,4884,5,100000,1000000
5096,1657,5451,5,100000,1000000
5097,1599,5029,5,100000,1000000
5098,1475,5065,5,100000,1000000
5099,1611,4643,5,100000,1000000
5100,1370,4717,5,100000,1000000
5101,1386,4636,5,100000,1000000
5102,1435,4214,5,100000,1000000
5103,1446,5037,5,100000,1000000
5104,1528,4622,5,100000,1000000
5105,1184,4427,5,100000,1000000
5106,1561,5067,5,100000,1000000
5107,1474,4989,5,100000,1000000
5108,1571,5140,5,100000,1000000
5109,1557,5504,5,100000,1000000
5110,1635,5261,5,100000,1000000
5111,1350,4488,5,100000,1000000
5112,1833,5445,5,100000,1000000
5113,1517,5382,5,100000,1000000
5114,1605,5309,5,100000,1000000
5115,1429,5146,5,100000,1000000
5116,1385,4936,5,100000,1000000
5117,1371,5401,5,100000,1000000
5118,1528,5528,5,100000,1000000
5119,1658,4537,5,100000,1000000
5120,1516,4795,5,100000,1000000
5121,1457,4951,5,100000,1000000
5122,1574,5098,5,100000,1000000
5123,1352,4766,5,100000,1000000
5124,1595,5007,5,100000,1000000
5125,1541,5231,5,100000,1000000
5126,1529,5362,5,100000,1000000
5127,1591,4495,5,100000,1000000
5128,1631,5333,5,100000,1000000
5129,1682,5759,5,100000,1000000
5130,1674,4930,5,100000,1000000
5131,1471,4712,5,100000,1000000
5132,1292,5172,5,100000,1000000
5133,1584,5037,5,100000,1000000
5134,1246,4639,5,100000,1000000
5135,1394,4542,5,100000,1000000
5136,1490,5179,5,100000,1000000
5137,1753,5215,5,100000,1000000
5138,1626,5212,5,100000,1000000
5139,1381,5044,5,100000,1000000
5140,1595,4810,5,100000,1000000
5141,1472,4516,5,100000,1000000
5142,1386,4635,5,100000,1000000
5143,1592,5208,5,100000,1000000
5144,1517,5230,5,100000,1000000
5145,1529,4796,5,100000,1000000
5146,1484,5001,5,100000,1000000
5147,1352,4925,5,100000,1000000
5148,1373,4371,5,100000,1000000
5149,1586,5144,5,100000,1000000
5150,1458,4441,5,100000,1000000
5151,1781,5474,5,100000,1000000
5152,1393,5075,5,100000,1000000
5153,1215,4365,5,100000,1000000
5154,1546,4999,5,100000,1000000
5155,1425,4574,5,100000,1000000
5156,1472,5384,5,100000,1000000
5157,1468,4767,5,100000,1000000
5158,1449,5532,5,100000,1000000
5159,1506,5040,5,100000,1000000
5160,1443,4938,5,100000,1000000
5161,1621,5485,5,100000,1000000
5162,1487,5522,5,100000,1000000
5163,1482,5201,5,100000,1000000
5164,1564,5492,5,100000,1000000
5165,1608,4919,5,100000,1000000
5166,1660,5361,5,100000,1000000
5167,1548,5194,5,100000,1000000
5168,1440,4992,5,100000,1000000
5169,1447,5203,5,100000,1000000
5170,1612,5159,5,100000,1000000
5171,1445,4476,5,100000,1000000
5172,1409,4847,5,100000,1000000
5173,1586,5323,5,100000,1000000
5174,1328,4666,5,100000,1000000
5175,1710,4640,5,100000,1000000
5176,1606,4873,5,100000,1000000
5177,1472,5327,5,100000,1000000
5178,1561,5380,5,100000,1000000
5179,1545,5128,5,100000,1000000
5180,1440,4733,5,100000,1000000
5181,1567,4796,5,100000,1000000
5182,1419,4355,5,100000,1000000
5183,1309,4759,5,100000,1000000
5184,1694,5474,5,100000,1000000
5185,1465,5562,5,100000,1000000
5186,1760,5063,5,100000,1000000
5187,1518,4759,5,100000,1000000
5188,1397,4700,5,100000,1000000
5189,1563,5010,5,100000,1000000
5190,1532,5268,5,100000,1000000
5191,1614,5312,5,100000,1000000
5192,1387,4818,5,100000,1000000
5193,1427,5126,5,100000,1000000
5194,1581,5236,5,100000,1000000
5195,1282,4474,5,100000,1000000
5196,1558,4657,5,100000,1000000
5197,1687,5436,5,100000,1000000
5198,1551,5142,5,100000,1000000
5199,1720,5058,5,100000,1000000
5200,1597,5104,5,100000,1000000
5201,1254,4559,5,100000,1000000
5202,1445,5014,5,100000,1000000
5203,1222,4710,5,100000,1000000
5204,1445,5075,5,100000,1000000
5205,1768,5451,5,100000,1000000
5206,1690,5258,5,100000,1000000
5207,1471,5098,5,100000,1000000
5208,1394,4899,5,100000,1000000
5209,1314,4741,5,100000,1000000
5210,1304,4557,5,100000,1000000
5211,1260,4196,5,100000,1000000
5212,1652,5210,5,100000,1000000
5213,1595,5086,5,100000,1000000
5214,1492,5188,5,100000,1000000
5215,1569,5401,5,100000,1000000
5216,1496,5269,5,100000,1000000
5217,1329,5212,5,100000,1000000
5218,1492,4960,5,100000,1000000
5219,1607,5245,5,100000,1000000
5220,1818,5525,5,100000,1000000
5221,1387,4888,5,100000,1000000
5222,1538,5201,5,100000,1000000
5223,1333,4564,5,100000,1000000
5224,1518,4606,5,100000,1000000
5225,1428,5197,5,100000,1000000
5226,1209,4533,5,100000,1000000
5227,1580,5416,5,100000,1000000
5228,1567,5219,5,100000,1000000
5229,1574,5187,5,100000,1000000
5230,1432,5090,5,100000,1000000
5231,1442,5298,5,100000,1000000
5232,1701,5143,5,100000,1000000
5233,1213,4624,5,100000,1000000
5234,1464,4481,5,100000,1000000
5235,1652,5359,5,100000,1000000
5236,1481,4573,5,100000,1000000
5237,1684,5334,5,100000,1000000
5238,1476,5059,5,100000,1000000
5239,1563,4999,5,100000,1000000
5240,1523,5025,5,100000,1000000
5241,1447,4930,5,100000,1000000
5242,1349,4660,5,100000,1000000
5243,1325,5094,5,100000,1000000
5244,1317,4684,5,100000,1000000
5245,1435,4911,5,100000,1000000
5246,1343,4658,5,100000,1000000
5247,1400,4950,5,100000,1000000
5248,1464,4838,5,100000,1000000
5249,1419,4952,5,100000,1000000
5250,1557,5302,5,100000,1000000
5251,1499,5164,5,100000,1000000
5252,1256,4802,5,100000,1000000
5253,1466,5097,5,100000,1000000
5254,1615,5180,5,100000,1000000
5255,1401,4779,5,100000,1000000
5256,1322,4857,5,100000,1000000
5257,1541,5091,5,100000,1000000
5258,1522,5272,5,100000,1000000
5259,1460,4866,5,100000,1000000
5260,1529,4940,5,100000,1000000
5261,1434,4992,5,100000,1000000
5262,1711,5254,5,100000,1000000
5263,1525,5188,5,100000,1000000
5264,1501,4809,5,100000,1000000
5265,1192,4688,5,100000,1000000
5266,1606,5449,5,100000,1000000
5267,1461,5049,5,100000,1000000
5268,1887,5956,5,100000,1000000
5269,1459,5029,5,100000,1000000
5270,1685,4790,5,100000,1000000
5271,1565,4721,5,100000,1000000
5272,1350,5013,5,100000,1000000
5273,1568,5087,5,100000,1000000
5274,1509,4632,5,100000,1000000
5275,1379,5042,5,100000,1000000
5276,1539,5109,5,100000,1000000
5277,1705,5036,5,100000,1000000
5278,1560,5087,5,100000,1000000
5279,1373,5172,5,100000,1000000
5280,1534,4766,5,100000,1000000
5281,1422,5054,5,100000,1000000
5282,1340,4779,5,100000,1000000
5283,1470,4808,5,100000,1000000
5284,1495,4785,5,100000,1000000
5285,1456,4875,5,100000,1000000
5286,1475,4947,5,100000,1000000
5287,1657,5458,5,100000,1000000
5288,1308,4721,5,100000,1000000
5289,1411,4770,5,100000,1000000
5290,1642,4993,5,100000,1000000
5291,1668,4937,5,100000,1000000
5292,1294,5157,5,100000,1000000
5293,1590,5296,5,100000,1000000
5294,1219,4516,5,100000,1000000
5295,1617,5263,5,100000,1000000
5296,1476,4947,5,100000,1000000
5297,1567,4699,5,100000,1000000
5298,1613,5024,5,100000,1000000
5299,1561,4805,5,100000,1000000
5300,1624,4737,5,100000,1000000
5301,1598,4720,5,100000,1000000
5302,1599,5135,5,100000,1000000
5303,1661,5043,5,100000,1000000
5304,1637,5607,5,100000,1000000
5305,1724,5943,5,100000,1000000
5306,1705,4998,5,100000,1000000
5307,1455,5032,5,100000,1000000
5308,1620,5133,5,100000,1000000
5309,1689,5118,5,100000,1000000
5310,1564,4470,5,100000,1000000
5311,1471,5252,5,100000,1000000
5312,1760,5525,5,100000,1000000
5313,1281,4855,5,100000,1000000
5314,1782,5011,5,100000,1000000
5315,1572,5101,5,100000,1000000
5316,1585,5071,5,100000,1000000
5317,1379,4936,5,100000,1000000
5318,1370,4681,5,100000,1000000
5319,1668,4936,5,100000,1000000
5320,1598,5134,5,100000,1000000
5321,1418,5189,5,100000,1000000
5322,1596,5376,5,100000,1000000
5323,1597,5175,5,100000,1000000
5324,1556,4996,5,100000,1000000
5325,1638,5287,5,100000,1000000
5326,1519,5552,5,100000,1000000
5327,1389,4650,5,100000,1000000
5328,1250,4553,5,100000,1000000
5329,1423,4906,5,100000,1000000
5330,1505,4913,5,100000,1000000
5331,1462,4770,5,100000,1000000
5332,1583,4728,5,100000,1000000
5333,1423,5211,5,100000,1000000
5334,1604,5452,5,100000,1000000
5335,1660,5222,5,100000,1000000
5336,1604,5499,5,100000,1000000
5337,1445,4977,5,100000,1000000
5338,1492,4940,5,100000,1000000
5339,1213,4727,5,100000,1000000
5340,1422,5293,5,100000,1000000
5341,1365,4807,5,100000,1000000
5342,1707,5340,5,100000,1000000
5343,1516,5060,5,100000,1000000
5344,1557,5327,5,100000,1000000
5345,1287,4813,5,100000,1000000
5346,1680,5392,5,100000,1000000
5347,1503,4722,5,100000,1000000
5348,1184,4637,5,100000,1000000
5349,1536,5002,5,100000,1000000
5350,1468,5004,5,100000,1000000
5351,1391,4996,5,100000,1000000
5352,1454,4531,5,100000,1000000
5353,1473,4798,5,100000,1000000
5354,1486,5253,5,100000,1000000
5355,1499,5094,5,100000,1000000
5356,1387,4880,5,100000,1000000
5357,1714,5631,5,100000,1000000
5358,1453,4773,5,100000,1000000
5359,1399,5119,5,100000,1000000
5360,1367,4825,5,100000,1000000
5361,1560,4758,5,100000,1000000
5362,1524,4795,5,100000,1000000
5363,1192,4596,5,100000,1000000
5364,1423,5112,5,100000,1000000
5365,1542,5227,5,100000,1000000
5366,1458,5065,5,100000,1000000
5367,1535,4736,5,100000,1000000
5368,1502,4949,5,100000,1000000
5369,1521,5042,5,100000,1000000
5370,1549,4990,5,100000,1000000
5371,1593,5426,5,100000,1000000
5372,1573,4764,5,100000,1000000
5373,1577,5200,5,100000,1000000
5374,1620,5206,5,100000,1000000
5375,1633,5117,5,100000,1000000
5376,1556,5550,5,100000,1000000
5377,1738,5094,5,100000,1000000
5378,1640,5070,5,100000,1000000
5379,1693,5073,5,100000,1000000
5380,1568,4677,5,100000,1000000
5381,1600,5263,5,100000,1000000
5382,1369,4412,5,100000,1000000
5383,1539,4951,5,100000,1000000
5384,1491,4873,5,100000,1000000
5385,1340,4644,5,100000,1000000
5386,1745,5577,5,100000,1000000
5387,1310,4309,5,100000,1000000
5388,1455,5016,5,100000,1000000
5389,1465,5107,5,100000,1000000
5390,1460,5230,5,100000,1000000
5391,1487,4951,5,100000,1000000
5392,1439,4629,5,100000,1000000
5393,1435,5394,5,100000,1000000
5394,1413,4788,5,100000,1000000
5395,1449,4851,5,100000,1000000
5396,1627,4904,5,100000,1000000
5397,1474,5023,5,100000,1000000
5398,1655,5058,5,100000,1000000
5399,1468,5726,5,100000,1000000
5400,1249,4737,5,100000,1000000
5401,1448,4720,5,100000,1000000
5402,1572,4930,5,100000,1000000
5403,1255,4813,5,100000,1000000
5404,1666,5359,5,100000,1000000
5405,1549,4912,5,100000,1000000
5406,1672,4984,5,100000,1000000
5407,1447,5211,5,100000,1000000
5408,1458,4918,5,100000,1000000
5409,1534,5320,5,100000,1000000
5410,1643,4937,5,100000,1000000
5411,1523,4736,5,100000,1000000
5412,1356,4924,5,100000,1000000
5413,1178,4592,5,100000,1000000
5414,1616,5002,5,100000,1000000
5415,1495,5130,5,100000,1000000
5416,1510,4739,5,100000,1000000
5417,1497,5344,5,100000,1000000
5418,1471,4737,5,100000,1000000
5419,1790,5069,5,100000,1000000
5420,1619,5088,5,100000,1000000
5421,1613,4925,5,100000,1000000
5422,1505,5522,5,100000,1000000
5423,1465,5105,5,100000,1000000
5424,1580,4827,5,100000,1000000
5425,1448,4804,5,100000,1000000
5426,1688,5152,5,100000,1000000
5427,1552,5094,5,100000,1000000
5428,1518,5291,5,100000,1000000
